City,Year,Month,News Item ID,Date ID,Provider ID,Headline,Byline,Date Line,Credit Line,Copyright Line,Slug Line,Keywords,Edition,Location (AdminMeta),Country,City (Metadata),Page Number,Status,Urgency,Language,Subject,Processed,Published,Usage Type,Rights Holder,Image Width,Image Height,Image Size (bytes from XML),Actual File Size (bytes),Image Href,XML Path,Image Path,Image Exists,Creation Date,Revision Date,Comment Data
Mumbai,2017,10,MUM17C16744,20171011,MUM17C16744,धारावी,,20171011,,,धारावी,"धारावी, धारावी",Mumbai,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,2126,6027210,6184615,2017-10-11_MUM17C16744_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/processed/2017-10-11_MUM17C16744_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/media/2017-10-11_MUM17C16744_MED_3_Org.jpg,Yes,20171010,20171010,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/10/2017 7:10:15 PM </td><td>New Media Created</td> <td> dvinayak </td></tr><tr><td>10/10/2017 7:10:26 PM </td><td>Correct and Move Media toPages: Mumbai_Today</td> <td> dvinayak </td></tr><tr><td>10/10/2017 7:10:27 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:11:38 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:11:38 PM </td><td>Media  marked as Ready and sent toPages: Mumbai_Today,</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:11:42 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:11:42 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:44:47 PM </td><td>Media pasted on Mumbai-Sakal-Mumbai-B-3(Mumbai_Today)(Pub Date: 11 Oct 2017)</td> <td> vinayak.dige </td></tr>"
Mumbai,2017,10,MUM17C16750,20171011,MUM17C16750,हनुमान मंदिर,,20171011,,,हनुमान मंदिर,"हनुमान मंदिर, हनुमान मंदिर",Mumbai,MUM,,,3,Usable,1,en,I,false,true,public,sakal,1890,1127,2130030,3469543,2017-10-11_MUM17C16750_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/processed/2017-10-11_MUM17C16750_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/media/2017-10-11_MUM17C16750_MED_3_Org.jpg,Yes,20171010,20171010,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/10/2017 7:56:48 PM </td><td>New Media Created (Related Photo ID - MUM17C16750)</td> <td> dvinayak </td></tr><tr><td>10/10/2017 7:57:00 PM </td><td>Correct and Move Media toPages: Mumbai_Today</td> <td> dvinayak </td></tr><tr><td>10/10/2017 7:57:02 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:59:05 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/10/2017 7:59:05 PM </td><td>Media  marked as Ready and sent toPages: Mumbai_Today,</td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:12:43 PM </td><td>Media pasted on Mumbai-Sakal-Mumbai-B-3(Mumbai_Today)(Pub Date: 11 Oct 2017)</td> <td> vinayak.dige </td></tr>"
Mumbai,2017,10,MUM17C16757,20171011,MUM17C16757,विक्रोळी,,20171011,,,विक्रोळी,"विक्रोळी, विक्रोळी",Mumbai,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,2126,6027210,3507211,2017-10-11_MUM17C16757_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/processed/2017-10-11_MUM17C16757_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/10/media/2017-10-11_MUM17C16757_MED_3_Org.jpg,Yes,20171010,20171010,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/10/2017 8:34:59 PM </td><td>New Media Created</td> <td> dvinayak </td></tr><tr><td>10/10/2017 8:35:09 PM </td><td>Correct and Move Media toPages: Mumbai_Today</td> <td> dvinayak </td></tr><tr><td>10/10/2017 8:35:12 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:36:10 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:36:10 PM </td><td>Media  marked as Ready and sent toPages: Mumbai_Today,</td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:36:12 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:36:12 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/10/2017 8:42:19 PM </td><td>Media pasted on Mumbai-Sakal-Mumbai-B-3(Mumbai_Today)(Pub Date: 11 Oct 2017)</td> <td> vinayak.dige </td></tr>"
Mumbai,2017,11,MUM17C19009,20171101,MUM17C19009,भिवंडी ः पेव्हरब्लॉक,भिवंडी ः पेव्हरब्लॉक,20171101,भिवंडी ः पेव्हरब्लॉक,भिवंडी ः पेव्हरब्लॉक,भिवंडी ः पेव्हरब्लॉक,"भिवंडी ः पेव्हरब्लॉक, भिवंडी ः पेव्हरब्लॉक",Thane,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,2126,6027210,4494118,2017-11-01_MUM17C19009_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19009_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19009_MED_3_Org.jpg,Yes,20171029,20171029,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/29/2017 6:56:32 PM </td><td>New Media Created</td> <td> ymadhavi </td></tr><tr><td>10/29/2017 7:00:48 PM </td><td>Correct and Move Media toPages: Thane_Today</td> <td> ymadhavi </td></tr><tr><td>10/29/2017 7:00:52 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/29/2017 7:04:03 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/29/2017 7:04:03 PM </td><td>Media  marked as Ready and sent toPages: Thane_Today,</td> <td> Scheduler </td></tr><tr><td>10/29/2017 7:04:07 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/29/2017 7:04:07 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:50:11 PM </td><td>Media pasted on Mumbai-Sakal-Thane-B-3(Thane_Today)(Pub Date: 01 Nov 2017)</td> <td> madhavi.patil </td></tr>"
Mumbai,2017,11,MUM17C19153,20171101,MUM17C19153,पालघर मेमू,पालघर मेमू,20171101,पालघर मेमू,पालघर मेमू,पालघर मेमू,"पालघर मेमू, पालघर मेमू",Palghar,MUM,,,1,Usable,1,en,I,false,true,public,sakal,2835,2026,5743710,2956470,2017-11-01_MUM17C19153_MED_1_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19153_MED_1_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19153_MED_1_Org.jpg,Yes,20171030,20171030,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/30/2017 6:18:31 PM </td><td>New Media Created</td> <td> bvijay </td></tr><tr><td>10/30/2017 6:18:50 PM </td><td>Correct and Move Media toPages: Palghar_Today</td> <td> bvijay </td></tr><tr><td>10/30/2017 6:18:55 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/30/2017 6:20:01 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/30/2017 6:20:01 PM </td><td>Media  marked as Ready and sent toPages: Palghar_Today,</td> <td> Scheduler </td></tr><tr><td>10/30/2017 6:20:06 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/30/2017 6:20:06 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 4:57:27 PM </td><td>Media pasted on Mumbai-Sakal-Palghar-B-1(Palghar_Today)(Pub Date: 01 Nov 2017)</td> <td> vijay.bansode </td></tr>"
Mumbai,2017,11,MUM17C19228,20171101,MUM17C19228,साजगाव पंढरी,साजगाव पंढरी,20171101,साजगाव पंढरी,साजगाव पंढरी,साजगाव पंढरी,"साजगाव पंढरी, साजगाव पंढरी",Raigad,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,1885,5343975,6715773,2017-11-01_MUM17C19228_MED_3_Org.JPG,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19228_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19228_MED_3_Org.JPG,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 12:49:50 PM </td><td>New Media Created (Related Photo ID - MUM17C19228)</td> <td> pshirish </td></tr><tr><td>10/31/2017 12:50:23 PM </td><td>Correct and Move Media toPages: Raigad_Today1</td> <td> pshirish </td></tr><tr><td>10/31/2017 12:50:27 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:51:48 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:51:48 PM </td><td>Media  marked as Ready and sent toPages: Raigad_Today1,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:51:52 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:51:52 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:57:54 PM </td><td>Media pasted on Mumbai-Sakal-Raigad-B-3(Raigad_Today1)(Pub Date: 01 Nov 2017)</td> <td> shirish.pawar </td></tr>"
Mumbai,2017,11,MUM17C19229,20171101,MUM17C19229,साजगाव पंढरी,साजगाव पंढरी,20171101,साजगाव पंढरी,साजगाव पंढरी,साजगाव पंढरी,"साजगाव पंढरी, साजगाव पंढरी",Raigad,MUM,,,1,Usable,1,en,I,false,true,public,sakal,2835,1885,5343975,7620649,2017-11-01_MUM17C19229_MED_1_Org.JPG,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19229_MED_1_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19229_MED_1_Org.JPG,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 12:50:02 PM </td><td>New Media Created (Related Photo ID - MUM17C19228)</td> <td> pshirish </td></tr><tr><td>10/31/2017 12:50:23 PM </td><td>Correct and Move Media toPages: Raigad_Today1</td> <td> pshirish </td></tr><tr><td>10/31/2017 12:50:27 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:52:13 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:52:13 PM </td><td>Media  marked as Ready and sent toPages: Raigad_Today1,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:52:16 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 12:52:16 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:51:27 PM </td><td>Media pasted on Mumbai-Sakal-Raigad-B-1(Raigad_Today1)(Pub Date: 01 Nov 2017)</td> <td> shirish.pawar </td></tr>"
Mumbai,2017,11,MUM17C19231,20171101,MUM17C19231,विरार भुईगाव रस्ता,विरार भुईगाव रस्ता,20171101,विरार भुईगाव रस्ता,विरार भुईगाव रस्ता,विरार भुईगाव रस्ता,"विरार भुईगाव रस्ता, विरार भुईगाव रस्ता",Palghar,MUM,,,1,Usable,1,en,I,false,true,public,sakal,2835,2126,6027210,3000858,2017-11-01_MUM17C19231_MED_1_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19231_MED_1_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19231_MED_1_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 3:04:49 PM </td><td>New Media Created</td> <td> bvijay </td></tr><tr><td>10/31/2017 3:09:12 PM </td><td>Correct and Move Media toPages: Palghar_Today</td> <td> bvijay </td></tr><tr><td>10/31/2017 3:09:17 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:11:13 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:11:13 PM </td><td>Media  marked as Ready and sent toPages: Palghar_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:11:17 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:11:17 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:03:45 PM </td><td>Media pasted on Mumbai-Sakal-Palghar-B-1(Palghar_Today)(Pub Date: 01 Nov 2017)</td> <td> vijay.bansode </td></tr>"
Mumbai,2017,11,MUM17C19240,20171101,MUM17C19240,रसायनी मासे,रसायनी मासे,20171101,रसायनी मासे,रसायनी मासे,रसायनी मासे,"रसायनी मासे, रसायनी मासे",Raigad,MUM,,,1,Usable,1,en,I,false,true,public,sakal,2835,1594,4518990,2172343,2017-11-01_MUM17C19240_MED_1_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19240_MED_1_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19240_MED_1_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 3:18:45 PM </td><td>New Media Created</td> <td> pshirish </td></tr><tr><td>10/31/2017 3:19:06 PM </td><td>Correct and Move Media toPages: Raigad_Today1</td> <td> pshirish </td></tr><tr><td>10/31/2017 3:19:07 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:20:11 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:20:11 PM </td><td>Media  marked as Ready and sent toPages: Raigad_Today1,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:33:57 PM </td><td>Media pasted on Mumbai-Sakal-Raigad-B-1(Raigad_Today1)(Pub Date: 01 Nov 2017)</td> <td> shirish.pawar </td></tr>"
Mumbai,2017,11,MUM17C19241,20171101,MUM17C19241,विठ्ठम मंदिर बेलपाडा,,20171101,कक,क,विठ्ठम मंदिर बेलपाडा,"कक, कक",Panvel,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,1890,5358150,12187932,2017-11-01_MUM17C19241_MED_3_Org.JPG,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19241_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19241_MED_3_Org.JPG,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 3:43:55 PM </td><td>New Media Created</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 3:45:27 PM </td><td>Correct and Move Media toPages: Panvel_Today</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 3:45:32 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:46:43 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:46:43 PM </td><td>Media  marked as Ready and sent toPages: Panvel_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:46:47 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 3:46:47 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 8:36:46 PM </td><td>Media pasted on Mumbai-Sakal-Panvel-B-3(Panvel_Today)(Pub Date: 01 Nov 2017)</td> <td> sagare.pandurang </td></tr>"
Mumbai,2017,11,MUM17C19254,20171101,MUM17C19254,मुरूड खोराबंदर,मुरूड खोराबंदर,20171101,मुरूड खोराबंदर,मुरूड खोराबंदर,मुरूड खोराबंदर,"मुरूड खोराबंदर मुरूड खोराबंदर, मुरूड खोराबंदर मुरूड खोराबंदर",Raigad,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,1594,4518990,3444699,2017-11-01_MUM17C19254_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19254_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19254_MED_3_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 4:37:00 PM </td><td>New Media Created</td> <td> pshirish </td></tr><tr><td>10/31/2017 4:37:13 PM </td><td>Correct and Move Media toPages: Raigad_Today</td> <td> pshirish </td></tr><tr><td>10/31/2017 4:37:17 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 4:38:07 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 4:38:07 PM </td><td>Media  marked as Ready and sent toPages: Raigad_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 6:12:28 PM </td><td>Media pasted on Mumbai-Sakal-Raigad-B-3(Raigad_Today)(Pub Date: 01 Nov 2017)</td> <td> shirish.pawar </td></tr>"
Mumbai,2017,11,MUM17C19257,20171101,MUM17C19257,कर्नाळा टॅंकर उलटला,,20171101,,ककक,कर्नाळा टॅंकर उलटला,"क, क",Raigad,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,1594,4518990,4502157,2017-11-01_MUM17C19257_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19257_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19257_MED_3_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 4:48:24 PM </td><td>New Media Created</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 4:48:40 PM </td><td>Correct and Move Media toPages: Panvel_Today</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 4:48:42 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 4:49:52 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 4:49:52 PM </td><td>Media  marked as Ready and sent toPages: Panvel_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:59:59 PM </td><td>Media moved to page Raigad_Today</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 6:01:19 PM </td><td>Media pasted on Mumbai-Sakal-Panvel-B-1(Panvel_Today)(Pub Date: 01 Nov 2017)</td> <td> nilesh.patil </td></tr><tr><td>10/31/2017 6:11:50 PM </td><td>Media pasted on Mumbai-Sakal-Raigad-B-3(Raigad_Today)(Pub Date: 01 Nov 2017)</td> <td> shirish.pawar </td></tr><tr><td>11/1/2017 4:15:24 AM </td><td>Media Archived</td> <td> Housekeeping </td></tr>"
Mumbai,2017,11,MUM17C19292,20171101,MUM17C19292,आनंद महोत्सव,आनंद महोत्सव,20171101,आनंद महोत्सव,आनंद महोत्सव,आनंद महोत्सव,"आनंद महोत्सव, आनंद महोत्सव",Navimumbai,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,1899,5383665,3198758,2017-11-01_MUM17C19292_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19292_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19292_MED_3_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 5:40:17 PM </td><td>New Media Created</td> <td> spandurang </td></tr><tr><td>10/31/2017 5:42:53 PM </td><td>Correct and Move Media toPages: NaviMumbai_Today</td> <td> spandurang </td></tr><tr><td>10/31/2017 5:42:57 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:44:28 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:44:28 PM </td><td>Media  marked as Ready and sent toPages: NaviMumbai_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 7:36:10 PM </td><td>Media pasted on Mumbai-Sakal-Navimumbai-B-3(NaviMumbai_Today)(Pub Date: 01 Nov 2017)</td> <td> sagare.pandurang </td></tr>"
Mumbai,2017,11,MUM17C19296,20171101,MUM17C19296,किन्हवली ः खडी,किन्हवली ः खडी,20171101,किन्हवली ः खडी,किन्हवली ः खडी,किन्हवली ः खडी,"किन्हवली ः खडी, किन्हवली ः खडी",Thane,MUM,,,3,Usable,1,en,I,false,true,public,sakal,1779,1670,2970930,2967814,2017-11-01_MUM17C19296_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19296_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19296_MED_3_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 5:49:40 PM </td><td>New Media Created (Related Photo ID - MUM17C19296)</td> <td> ymadhavi </td></tr><tr><td>10/31/2017 5:49:52 PM </td><td>Correct and Move Media toPages: Thane_Today</td> <td> ymadhavi </td></tr><tr><td>10/31/2017 5:49:57 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:51:01 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:51:01 PM </td><td>Media  marked as Ready and sent toPages: Thane_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:56:03 PM </td><td>Media pasted on Mumbai-Sakal-Thane-B-3(Thane_Today)(Pub Date: 01 Nov 2017)</td> <td> madhavi.patil </td></tr>"
Mumbai,2017,11,MUM17C19298,20171101,MUM17C19298,तळोजा औद्योगिक,तळोजा औद्योगिक तळोजा औद्योगिक,20171101,,तळोजा औद्योगिक तळोजा औद्योगिक,तळोजा औद्योगिक,"तळोजा औद्योगिक तळोजा औद्योगिक, तळोजा औद्योगिक तळोजा औद्योगिक",Panvel,MUM,,,1,Usable,1,en,I,false,true,public,sakal,2835,2835,8037225,3534451,2017-11-01_MUM17C19298_MED_1_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19298_MED_1_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19298_MED_1_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 5:57:10 PM </td><td>New Media Created</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 5:57:25 PM </td><td>Correct and Move Media toPages: Panvel_Today</td> <td> ptnilesh </td></tr><tr><td>10/31/2017 5:57:27 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:58:50 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:58:50 PM </td><td>Media  marked as Ready and sent toPages: Panvel_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:58:54 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:58:54 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 6:00:44 PM </td><td>Media pasted on Mumbai-Sakal-Panvel-B-1(Panvel_Today)(Pub Date: 01 Nov 2017)</td> <td> nilesh.patil </td></tr>"
Mumbai,2017,11,MUM17C19299,20171101,MUM17C19299,बदलापूर ः फेरीवाले,बदलापूर ः फेरीवाले,20171101,बदलापूर ः फेरीवाले,बदलापूर ः फेरीवाले,बदलापूर ः फेरीवाले,"बदलापूर ः फेरीवाले, बदलापूर ः फेरीवाले",Thane,MUM,,,3,Usable,1,en,I,false,true,public,sakal,2835,2126,6027210,3833613,2017-11-01_MUM17C19299_MED_3_Org.jpg,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/processed/2017-11-01_MUM17C19299_MED_3_Org.xml,/Users/amangupta/Desktop/ITB/Datasets/Sample_Images/Mumbai/2017/11/media/2017-11-01_MUM17C19299_MED_3_Org.jpg,Yes,20171031,20171031,"<tr><td colspan='3' style=""font-weight:bold"">mumbai</td></tr><tr><td>10/31/2017 5:57:52 PM </td><td>New Media Created</td> <td> ymadhavi </td></tr><tr><td>10/31/2017 5:58:00 PM </td><td>Correct and Move Media toPages: Thane_Today</td> <td> ymadhavi </td></tr><tr><td>10/31/2017 5:58:02 PM </td><td>Media auto-detached</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:59:19 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:59:19 PM </td><td>Media  marked as Ready and sent toPages: Thane_Today,</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:59:23 PM </td><td>Media corrected</td> <td> Scheduler </td></tr><tr><td>10/31/2017 5:59:23 PM </td><td>Media  marked as Ready and sent toPages: </td> <td> Scheduler </td></tr><tr><td>10/31/2017 6:00:45 PM </td><td>Media pasted on Mumbai-Sakal-Thane-B-3(Thane_Today)(Pub Date: 01 Nov 2017)</td> <td> madhavi.patil </td></tr>"
